Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01,0.012299,0.012347,0.012283,0.012300,0.012300,0
2020-12-02,0.012281,0.012292,0.012272,0.012280,0.012280,0
2020-12-03,0.012272,0.012353,0.012259,0.012272,0.012272,0
2020-12-04,0.012271,0.012297,0.012244,0.012270,0.012270,0
2020-12-07,0.012244,0.012275,0.012229,0.012245,0.012245,0
2020-12-08,0.012272,0.012279,0.012249,0.012271,0.012271,0
2020-12-09,0.012256,0.012264,0.012187,0.012258,0.012258,0
2020-12-10,0.012200,0.012238,0.012174,0.012200,0.012200,0
2020-12-11,0.012186,0.012275,0.012160,0.012186,0.012186,0
2020-12-14,0.012195,0.012216,0.012126,0.012194,0.012194,0
2020-12-15,0.012141,0.012189,0.012114,0.012140,0.012140,0
2020-12-16,0.012128,0.012141,0.012102,0.012126,0.012126,0
2020-12-17,0.012114,0.012153,0.012084,0.012114,0.012114,0
2020-12-18,0.012089,0.012142,0.012070,0.012089,0.012089,0
2020-12-21,0.012037,0.012088,0.012016,0.012042,0.012042,0
2020-12-22,0.012035,0.012044,0.012010,0.012037,0.012037,0
2020-12-23,0.012011,0.012026,0.011980,0.012014,0.012014,0
2020-12-24,0.011999,0.012041,0.011994,0.011998,0.011998,0
2020-12-25,0.012009,0.012022,0.011966,0.012011,0.012011,0
2020-12-28,0.012014,0.012038,0.011917,0.012015,0.012015,0
2020-12-29,0.011928,0.011940,0.011899,0.011929,0.011929,0
2020-12-30,0.011900,0.011979,0.011880,0.011902,0.011902,0
2020-12-31,0.011885,0.011943,0.011882,0.011885,0.011885,0
2021-01-01,0.011895,0.011895,0.011755,0.011895,0.011895,0
2021-01-04,0.011870,0.011944,0.011804,0.011869,0.011869,0
2021-01-05,0.011818,0.011869,0.011792,0.011817,0.011817,0
2021-01-06,0.011793,0.011832,0.011776,0.011794,0.011794,0
2021-01-07,0.011779,0.011789,0.011763,0.011779,0.011779,0
2021-01-08,0.011774,0.011782,0.011748,0.011774,0.011774,0
2021-01-11,0.011722,0.011777,0.011695,0.011719,0.011719,0
2021-01-12,0.011721,0.011740,0.011699,0.011723,0.011723,0
2021-01-13,0.011702,0.011714,0.011629,0.011702,0.011702,0
2021-01-14,0.011689,0.011714,0.011643,0.011688,0.011688,0
2021-01-15,0.011677,0.011713,0.011663,0.011676,0.011676,0
2021-01-18,0.011630,0.011674,0.011616,0.011631,0.011631,0
2021-01-19,0.011619,0.011702,0.011600,0.011619,0.011619,0
2021-01-20,0.011601,0.011640,0.011583,0.011601,0.011601,0
2021-01-21,0.011583,0.011622,0.011567,0.011580,0.011580,0
2021-01-22,0.011569,0.011620,0.011554,0.011569,0.011569,0
2021-01-25,0.011562,0.011585,0.011502,0.011563,0.011563,0
2021-01-26,0.011516,0.011560,0.011489,0.011515,0.011515,0
2021-01-27,0.011503,0.011547,0.011476,0.011504,0.011504,0
2021-01-28,0.011478,0.011496,0.011463,0.011480,0.011480,0
2021-01-29,0.011476,0.011497,0.011451,0.011477,0.011477,0
2021-02-01,0.011479,0.011491,0.011412,0.011480,0.011480,0
2021-02-02,0.011414,0.011429,0.011400,0.011415,0.011415,0
2021-02-03,0.011401,0.011442,0.011388,0.011403,0.011403,0
2021-02-04,0.011389,0.011429,0.011374,0.011389,0.011389,0
2021-02-05,0.011376,0.011391,0.011362,0.011376,0.011376,0
2021-02-08,0.011378,0.011444,0.011341,0.011378,0.011378,0
2021-02-09,0.011344,0.011353,0.011327,0.011343,0.011343,0
2021-02-10,0.011329,0.011364,0.011317,0.011330,0.011330,0
2021-02-11,0.011317,0.011331,0.011304,0.011318,0.011318,0
2021-02-12,0.011306,0.011324,0.011294,0.011308,0.011308,0
2021-02-15,0.011307,0.011348,0.011300,0.011308,0.011308,0
2021-02-16,0.011307,0.011325,0.011302,0.011307,0.011307,0
2021-02-17,0.011306,0.011309,0.011242,0.011304,0.011304,0
2021-02-18,0.011243,0.011297,0.011229,0.011245,0.011245,0
2021-02-19,0.011230,0.011266,0.011214,0.011229,0.011229,0
2021-02-22,0.011225,0.011232,0.011179,0.011226,0.011226,0
2021-02-23,0.011181,0.011273,0.011167,0.011183,0.011183,0
2021-02-24,0.011179,0.011196,0.011155,0.011179,0.011179,0
2021-02-25,0.011152,0.011164,0.011138,0.011153,0.011153,0
2021-02-26,0.011141,0.011145,0.011130,0.011150,0.011150,0
2021-03-01,0.011147,0.011156,0.011096,0.011145,0.011145,0
2021-03-02,0.011102,0.011133,0.011088,0.011101,0.011101,0
2021-03-03,0.011092,0.011165,0.011079,0.011092,0.011092,0
2021-03-04,0.011083,0.011100,0.011074,0.011084,0.011084,0
2021-03-05,0.011077,0.011080,0.011024,0.011077,0.011077,0
2021-03-08,0.011084,0.011090,0.011036,0.011084,0.011084,0
2021-03-09,0.011051,0.011058,0.011028,0.011049,0.011049,0
2021-03-10,0.011041,0.011051,0.011020,0.011042,0.011042,0
2021-03-11,0.011026,0.011115,0.011014,0.011023,0.011023,0
2021-03-12,0.011016,0.011025,0.011004,0.011015,0.011015,0
2021-03-15,0.011053,0.011069,0.010977,0.011053,0.011053,0
2021-03-16,0.010983,0.011029,0.010970,0.010982,0.010982,0
